time,windDirectionFrom10m,visibility,mslp,uvIndex,significantWeatherCode,precipitationRate,totalPrecipAmount,totalSnowAmount,probOfPrecipitation,screenRelativeHumidity,windGustSpeed10m,max10mWindGust,windSpeed10m,screenTemperature,maxScreenAirTemp,minScreenAirTemp,screenDewPointTemperature,feelsLikeTemperature
"2022-04-09 17:00:00",310,54396,101800,1,3,0,0,0,0,50.70,6.08,6.74,2.99,6.70,7.45,6.67,-3.27,4.53
"2022-04-09 18:00:00",325,46814,101850,1,1,0,0,0,0,58.33,5.66,6.05,2.26,6.29,8.20,6.28,-1.54,4.61
"2022-04-09 19:00:00",298,43689,101863,0,0,0,0,0,0,66.02,5.14,5.69,0.94,4.91,6.29,4.90,-1.24,3.97
"2022-04-09 20:00:00",292,36766,101908,0,0,0,0,0,0,77.40,3.69,5.13,1.12,3.02,4.91,3.00,-0.93,1.80
"2022-04-09 21:00:00",260,29271,101941,0,0,0,0,0,0,89.75,1.45,3.62,0.36,0.12,3.02,0.09,-1.62,-1.39
"2022-04-09 22:00:00",340,30529,101960,0,0,0,0,0,0,87.51,1.90,2.27,0.94,-0.24,0.12,-0.51,-2.26,-2.11
"2022-04-09 23:00:00",331,30992,101970,0,0,0,0,0,0,89.04,1.45,2.12,0.75,-1.03,-0.24,-1.15,-2.73,-2.69
"2022-04-10 00:00:00",314,34286,102010,0,2,0,0,0,0,94.50,1.03,1.94,0.26,-3.54,-3.10,-3.54,-4.58,-5.50
"2022-04-10 01:00:00",161,39854,101903,0,2,0,0,0,0,90.02,1.56,1.70,0.26,-3.18,-3.13,-3.54,-4.81,-5.10
"2022-04-10 02:00:00",86,35640,101876,0,0,0,0,0,0,89.96,2.25,2.42,0.12,-3.42,-3.18,-3.50,-4.93,-5.37
"2022-04-10 03:00:00",120,29389,101830,0,2,0,0,0,0,92.14,2.99,3.19,0.31,-3.49,-3.30,-3.51,-4.60,-5.46
"2022-04-10 04:00:00",98,25266,101780,0,7,0,0,0,3,92.70,3.23,3.27,0.18,-2.71,-2.67,-3.49,-3.68,-4.59
"2022-04-10 05:00:00",117,30471,101790,0,7,0,0,0,4,89.04,3.71,3.75,0.47,-1.60,-1.59,-2.71,-3.12,-3.35
"2022-04-10 06:00:00",96,25488,101840,1,3,0,0,0,0,96.87,4.12,4.49,2.26,-3.14,-2.71,-3.33,-3.85,-6.48
"2022-04-10 07:00:00",114,27204,101782,1,3,0,0,0,1,93.77,4.64,4.77,0.83,-2.17,-2.17,-3.14,-3.26,-3.96
"2022-04-10 08:00:00",116,29781,101766,2,3,0,0,0,0,85.77,4.60,4.60,0.37,0.36,0.40,-2.17,-1.98,-1.15
"2022-04-10 09:00:00",129,30849,101781,2,3,0,0,0,0,76.20,4.32,4.52,1.06,3.47,3.49,0.36,-0.66,2.29
"2022-04-10 10:00:00",139,31784,101740,3,3,0,0,0,0,69.14,4.83,4.83,1.69,6.20,6.23,3.47,0.49,5.14
"2022-04-10 11:00:00",159,34058,101680,3,7,0,0,0,5,59.62,7.11,7.11,3.27,7.93,7.98,6.20,0.12,5.86
"2022-04-10 12:00:00",173,42556,101670,4,1,0,0,0,0,56.90,6.69,7.22,5.56,9.49,9.54,8.49,1.14,6.73
"2022-04-10 13:00:00",160,40528,101650,3,3,0,0,0,0,55.43,7.82,8.02,4.28,9.88,9.89,9.49,1.09,7.69
"2022-04-10 14:00:00",163,39681,101604,3,7,0,0,0,3,56.59,7.96,8.47,3.87,10.15,10.29,9.88,1.57,8.19
"2022-04-10 15:00:00",163,36294,101524,2,7,0,0,0,4,57.01,8.01,8.19,3.42,10.38,10.51,10.15,1.83,8.66
"2022-04-10 16:00:00",159,36409,101470,2,7,0,0,0,8,58.89,8.25,8.63,3.46,9.68,10.38,9.67,1.66,7.91
"2022-04-10 17:00:00",145,28652,101430,1,7,0,0,0,13,63.06,8.15,8.37,2.83,8.84,9.68,8.82,1.77,7.28
"2022-04-10 18:00:00",151,36722,101410,1,7,0,0,0,5,56.77,7.72,7.77,5.50,8.97,9.53,8.97,0.62,6.10
"2022-04-10 19:00:00",118,34018,101380,0,7,0,0,0,5,59.65,8.63,8.63,3.38,8.34,8.97,8.32,0.67,6.32
"2022-04-10 20:00:00",102,32339,101404,0,7,0,0,0,4,61.35,8.12,8.12,2.57,7.64,8.34,7.56,0.38,6.03
"2022-04-10 21:00:00",106,28765,101424,0,7,0,0,0,5,65.95,8.29,8.45,2.20,7.06,7.64,7.05,0.81,5.67
"2022-04-10 22:00:00",106,27854,101380,0,7,0,0,0,4,65.47,8.74,8.74,2.40,6.66,7.06,6.63,0.35,5.03
"2022-04-10 23:00:00",104,27032,101290,0,2,0,0,0,1,66.94,8.80,9.37,2.07,6.25,6.66,6.24,0.31,4.94
"2022-04-11 00:00:00",123,35072,101210,0,2,0,0,0,0,64.99,9.26,9.47,7.30,6.14,6.42,6.10,-0.19,1.86
"2022-04-11 01:00:00",96,33460,101155,0,2,0,0,0,1,66.10,9.72,9.72,3.78,5.54,6.14,5.50,-0.53,2.74
"2022-04-11 02:00:00",100,32204,101088,0,7,0,0,0,4,66.11,10.42,10.86,2.98,5.40,5.54,5.39,-0.67,3.03
"2022-04-11 03:00:00",99,28759,101019,0,7,0,0,0,4,67.21,11.05,11.43,2.91,5.28,5.40,5.23,-0.53,2.93
"2022-04-11 04:00:00",99,26649,100910,0,7,0,0,0,3,69.38,11.74,11.82,3.16,4.96,5.28,4.94,-0.42,2.35
"2022-04-11 05:00:00",94,24902,100840,0,7,0,0,0,5,73.11,12.62,12.62,3.68,4.86,4.96,4.80,0.21,1.88
"2022-04-11 06:00:00",96,25156,100770,1,3,0,0,0,1,69.73,13.37,13.62,6.94,5.41,5.86,5.40,0.08,1.04
"2022-04-11 07:00:00",88,25325,100732,1,1,0,0,0,1,70.71,13.35,13.55,3.99,5.29,5.41,5.27,0.12,2.21
"2022-04-11 08:00:00",93,25613,100656,2,3,0,0,0,0,67.58,12.10,12.47,4.02,6.76,6.77,5.29,0.84,4.04
"2022-04-11 09:00:00",92,26243,100581,2,1,0,0,0,0,60.16,13.49,13.49,5.60,9.25,9.26,6.76,1.51,6.45
"2022-04-11 10:00:00",87,26084,100490,3,3,0,0,0,0,55.82,13.32,13.32,5.94,10.86,10.87,9.25,1.97,8.16
"2022-04-11 11:00:00",102,27006,100390,3,3,0,0,0,2,50.66,14.43,14.43,5.99,12.61,12.62,10.86,2.23,9.88
"2022-04-11 12:00:00",123,33150,100440,4,10,1,0,0,33,45.71,18.00,18.00,8.54,13.00,13.22,12.23,1.35,9.31
"2022-04-11 13:00:00",124,32228,100415,3,7,0,0,0,6,52.80,9.35,11.08,2.02,12.58,13.00,12.46,2.94,11.71
"2022-04-11 14:00:00",136,21681,100372,3,7,0,0,0,6,56.39,8.65,8.65,2.30,12.79,12.84,12.58,4.01,11.87
"2022-04-11 15:00:00",133,22368,100318,2,7,0,0,0,6,60.28,7.64,7.64,2.88,12.97,12.98,12.78,5.13,11.74
"2022-04-11 16:00:00",141,26706,100310,2,7,0,0,0,3,62.12,9.08,9.37,3.86,13.13,13.25,12.97,5.69,11.41
"2022-04-11 17:00:00",129,24790,100330,1,7,0,0,0,4,67.33,7.40,8.24,2.55,12.38,13.13,12.37,6.18,11.36
"2022-04-11 18:00:00",160,28060,100390,1,3,0,0,0,1,62.02,7.72,8.79,5.40,12.23,13.08,12.22,4.94,9.80
"2022-04-11 19:00:00",121,26346,100407,0,2,0,0,0,1,66.43,6.68,7.65,2.43,11.38,12.23,11.37,5.07,10.37
"2022-04-11 20:00:00",94,22512,100444,0,7,0,0,0,4,77.33,5.33,6.15,0.94,9.50,11.38,9.43,5.41,9.16
"2022-04-11 21:00:00",89,19389,100483,0,2,0,0,0,2,84.88,4.09,4.86,1.14,8.38,9.50,8.02,5.71,7.84
"2022-04-11 22:00:00",89,18388,100470,0,7,0,0,0,5,86.21,4.34,4.75,1.25,8.30,8.38,8.13,5.90,7.76
"2022-04-11 23:00:00",94,16337,100440,0,7,0,0,0,6,87.89,4.52,5.08,1.09,7.86,8.30,7.82,5.80,7.30
"2022-04-12 00:00:00",140,14594,100500,0,15,2,0,0,84,86.72,5.66,5.66,4.27,8.97,9.62,8.96,6.61,6.60
"2022-04-12 01:00:00",41,21820,100382,0,7,0,0,0,5,87.90,3.20,4.75,1.67,8.60,8.97,8.49,6.48,7.72
"2022-04-12 02:00:00",62,20603,100398,0,7,0,0,0,5,90.07,3.50,4.85,1.06,7.98,8.60,7.79,6.31,7.50
"2022-04-12 03:00:00",74,22421,100342,0,7,0,0,0,6,88.56,5.16,5.58,1.14,7.95,7.99,7.82,6.09,7.44
"2022-04-12 04:00:00",76,21529,100300,0,7,0,0,0,5,88.56,6.68,6.75,1.32,8.08,8.20,7.95,6.13,7.53
"2022-04-12 05:00:00",79,17363,100270,0,7,0,0,0,7,86.45,6.50,7.03,1.16,8.07,8.11,8.00,5.76,7.53
"2022-04-12 06:00:00",80,2460,100260,1,15,3,1,0,96,99.06,6.69,7.37,2.47,7.57,7.65,7.52,7.14,5.95
"2022-04-12 07:00:00",62,7439,100270,1,15,2,2,0,96,97.49,6.32,7.42,0.79,7.33,7.57,7.27,6.69,6.76
"2022-04-12 08:00:00",80,4743,100258,1,15,2,1,0,92,97.87,7.67,7.67,1.89,7.49,7.50,7.33,6.93,6.41
"2022-04-12 09:00:00",80,512,100216,1,15,2,1,0,82,96.86,7.71,7.86,2.18,8.34,8.36,7.49,7.61,7.15
"2022-04-12 10:00:00",93,415,100240,2,12,1,0,0,57,95.91,6.58,6.98,2.04,8.90,9.02,8.34,8.01,7.96
"2022-04-12 11:00:00",110,381,100230,3,6,0,0,0,27,96.70,5.12,5.74,1.82,9.83,9.89,8.90,8.99,9.25
"2022-04-12 12:00:00",190,64,100200,3,6,0,0,0,21,96.63,8.75,8.75,5.92,11.42,11.45,10.99,10.62,8.89
"2022-04-12 13:00:00",185,220,100203,3,6,0,0,0,17,94.38,8.22,8.56,2.71,11.90,11.91,11.42,10.68,10.85
"2022-04-12 14:00:00",208,10764,100262,2,7,0,0,0,7,89.27,10.16,10.32,3.57,12.47,12.69,11.90,10.36,11.04
"2022-04-12 15:00:00",223,14331,100357,2,7,0,0,0,5,78.40,10.08,10.66,3.52,12.73,12.92,12.47,8.65,11.28
"2022-04-12 16:00:00",225,25821,100410,2,7,0,0,0,6,78.65,9.59,10.00,3.18,12.17,12.73,12.15,8.18,10.84
"2022-04-12 17:00:00",226,30273,100490,1,7,0,0,0,5,82.12,9.17,9.51,3.04,11.55,12.17,11.52,8.24,10.23
"2022-04-12 18:00:00",249,16164,100550,1,7,0,0,0,5,85.69,9.26,9.57,3.19,11.29,12.36,11.26,8.71,9.86
"2022-04-12 19:00:00",224,23853,100603,0,7,0,0,0,5,86.76,9.24,9.54,1.37,10.51,11.29,10.51,8.13,10.13
"2022-04-12 20:00:00",222,17913,100690,0,7,0,0,0,14,89.91,8.53,9.00,1.88,9.63,10.51,9.62,7.77,8.88
"2022-04-12 21:00:00",221,9086,100750,0,7,0,0,0,8,94.52,7.86,8.43,2.12,9.24,9.63,9.21,8.11,8.21
"2022-04-12 22:00:00",221,8345,100810,0,7,0,0,0,10,94.73,7.65,8.26,2.28,9.25,9.26,9.19,8.17,8.12
"2022-04-12 23:00:00",219,4780,100860,0,11,1,0,0,33,95.45,7.41,7.96,2.22,9.31,9.33,9.25,8.35,8.21
"2022-04-13 00:00:00",220,4894,100910,0,7,0,0,0,18,99.42,5.14,6.26,2.88,9.81,9.81,9.72,9.43,8.34
"2022-04-13 01:00:00",238,8335,100923,0,7,0,0,0,20,97.92,6.78,7.38,2.04,9.63,9.81,9.57,9.05,8.72
"2022-04-13 02:00:00",238,368,100954,0,11,1,0,0,45,97.42,6.09,7.04,1.61,9.54,9.63,9.54,8.90,9.01
"2022-04-13 03:00:00",230,525,100969,0,11,0,0,0,30,96.75,6.44,6.86,1.71,9.51,9.56,9.50,8.78,8.87
"2022-04-13 04:00:00",229,1000,100980,0,5,0,0,0,19,97.23,7.81,8.01,2.40,9.43,9.51,9.42,8.78,8.21
"2022-04-13 05:00:00",227,91,101050,0,6,0,0,0,21,96.94,7.71,8.11,2.35,9.37,9.43,9.34,8.69,8.18
"2022-04-13 06:00:00",244,56,101140,1,6,0,0,0,26,98.51,6.17,7.48,3.65,9.71,9.80,9.70,9.20,7.80
"2022-04-13 07:00:00",241,63,101243,1,6,0,0,0,31,97.73,7.21,7.92,2.93,9.77,9.80,9.71,9.14,8.27
"2022-04-13 08:00:00",237,84,101326,1,15,2,0,0,90,96.83,4.79,7.17,1.52,9.87,9.99,9.77,9.08,9.39
"2022-04-13 09:00:00",259,198,101419,2,11,0,1,0,40,95.81,5.12,5.84,1.99,10.11,10.18,9.87,9.16,9.38
"2022-04-13 10:00:00",258,6039,101450,2,7,0,0,0,10,91.39,5.46,5.64,2.38,11.08,11.15,10.11,9.40,10.15
"2022-04-13 11:00:00",278,9806,101490,3,8,0,0,0,13,86.66,6.23,6.23,2.64,12.13,12.22,11.08,9.59,11.16
"2022-04-13 12:00:00",276,17458,101500,4,8,0,0,0,11,91.24,6.36,6.36,5.30,11.93,12.08,11.50,10.28,9.69
"2022-04-13 13:00:00",280,28491,101530,3,7,0,0,0,5,81.28,4.72,4.72,3.60,12.70,12.70,11.93,9.24,11.26
"2022-04-13 14:00:00",286,29215,101580,3,10,1,0,0,32,73.22,3.80,4.24,2.26,13.42,13.56,12.70,8.37,12.66
"2022-04-13 15:00:00",239,18186,101620,2,10,0,0,0,35,76.52,3.66,5.14,1.85,13.08,13.42,12.94,8.64,12.58
"2022-04-13 16:00:00",245,19334,101670,2,7,0,0,0,8,78.18,4.39,4.77,2.22,12.98,13.11,12.90,9.04,12.26
"2022-04-13 17:00:00",249,11285,101740,1,10,0,0,0,34,86.24,5.49,6.07,2.49,12.08,12.98,12.05,9.56,11.16
"2022-04-13 18:00:00",265,24640,101800,1,7,0,0,0,6,86.23,4.12,4.59,1.65,12.27,12.94,12.27,9.78,11.95
"2022-04-13 19:00:00",289,22837,101893,0,7,0,0,0,6,86.78,4.11,4.73,1.08,11.98,12.27,11.94,9.56,11.91
"2022-04-13 20:00:00",245,19956,101926,0,7,0,0,0,4,90.64,2.85,4.00,1.20,10.48,11.98,10.43,8.72,10.23
"2022-04-13 21:00:00",237,5832,101978,0,0,0,0,0,2,95.71,5.02,5.17,2.31,9.40,10.48,9.32,8.58,8.24
"2022-04-13 22:00:00",246,4000,101990,0,0,0,0,0,3,95.80,5.35,5.79,2.11,8.53,9.40,8.51,7.81,7.40
"2022-04-13 23:00:00",250,233,101980,0,6,0,0,0,18,99.24,4.21,5.27,1.12,7.02,8.53,6.94,6.82,6.29
"2022-04-14 00:00:00",247,5048,102050,0,8,0,0,0,10,98.74,5.14,5.14,0.98,8.49,9.02,8.27,8.02,8.11
"2022-04-14 01:00:00",271,4000,102080,0,8,0,0,0,13,99.57,5.54,5.54,0.88,7.18,8.49,6.93,6.89,6.61
"2022-04-14 02:00:00",259,1000,102062,0,5,0,0,0,17,99.11,4.76,5.68,0.75,6.41,7.18,6.09,6.11,5.71
"2022-04-14 03:00:00",238,98,102033,0,6,0,0,0,19,99.49,3.38,4.29,0.33,5.36,6.41,5.16,5.17,4.53
"2022-04-14 04:00:00",242,75,102030,0,6,0,0,0,20,99.43,3.54,3.63,0.45,5.26,5.36,4.96,5.06,4.41
"2022-04-14 05:00:00",256,76,102040,0,6,0,0,0,20,99.51,4.16,4.30,0.68,5.40,5.41,4.97,5.20,4.56
"2022-04-14 06:00:00",351,880,102080,1,6,0,0,0,20,99.32,4.12,4.63,0.46,8.34,8.34,7.86,7.95,7.94
"2022-04-14 07:00:00",256,4000,102100,1,3,0,0,0,1,96.22,5.10,5.45,0.42,8.04,8.34,8.01,7.23,7.60
"2022-04-14 08:00:00",222,5424,102110,1,7,0,0,0,4,86.87,5.04,5.33,1.71,9.72,9.73,8.04,7.44,9.07
"2022-04-14 09:00:00",232,8232,102130,2,7,0,0,0,4,79.35,6.18,6.70,2.81,10.97,11.00,9.72,7.28,9.73
"2022-04-14 10:00:00",227,11295,102140,2,3,0,0,0,1,74.02,5.64,5.87,2.58,12.06,12.07,10.97,7.23,11.01
"2022-04-14 11:00:00",219,15482,102140,3,3,0,0,0,1,71.24,5.86,5.95,2.73,12.80,12.82,12.06,7.31,11.71
"2022-04-14 12:00:00",209,45500,102170,3,3,0,0,0,1,75.95,6.17,6.41,4.06,12.46,12.54,12.15,8.09,10.69
"2022-04-14 13:00:00",219,32624,102155,3,7,0,0,0,3,72.88,6.51,6.51,3.03,12.86,13.02,12.46,7.84,11.63
"2022-04-14 14:00:00",225,34945,102130,2,7,0,0,0,4,68.31,5.56,6.10,2.57,13.46,13.55,12.86,7.41,12.49
"2022-04-14 15:00:00",221,29948,102131,2,8,0,0,0,7,70.69,4.47,5.10,1.88,13.16,13.46,13.12,7.58,12.55
"2022-04-14 16:00:00",221,29307,102130,2,7,0,0,0,3,71.53,4.19,4.79,1.63,13.18,13.21,13.14,7.80,12.80
"2022-04-14 17:00:00",222,25504,102170,1,7,0,0,0,3,74.14,3.33,3.94,1.04,13.06,13.18,13.03,8.19,12.93
"2022-04-14 18:00:00",215,40310,102210,1,3,0,0,0,0,69.19,4.32,4.32,3.60,13.49,13.99,13.49,7.73,11.98
"2022-04-14 19:00:00",192,34129,102210,1,1,0,0,0,0,78.32,3.60,4.23,1.71,12.04,13.49,12.04,8.06,11.47
"2022-04-14 20:00:00",139,26233,102250,0,7,0,0,0,4,86.50,3.80,4.10,1.06,10.58,12.04,10.52,8.11,10.28
"2022-04-14 21:00:00",149,18500,102280,0,7,0,0,0,4,91.58,4.48,5.11,0.75,10.06,10.58,9.81,8.49,9.86
"2022-04-14 22:00:00",160,14934,102290,0,7,0,0,0,4,92.66,5.21,5.84,0.97,9.61,10.06,9.59,8.25,9.35
"2022-04-14 23:00:00",167,8721,102320,0,0,0,0,0,1,96.72,5.00,6.25,0.92,8.69,9.61,8.67,7.99,8.29
"2022-04-15 00:00:00",185,9178,102360,0,2,0,0,0,0,93.43,7.20,7.20,3.03,8.88,9.84,8.85,7.60,7.13
"2022-04-15 01:00:00",154,8011,102357,0,2,0,0,0,0,94.84,6.68,6.71,0.67,8.55,8.88,8.52,7.52,8.16
"2022-04-15 02:00:00",168,4109,102366,0,2,0,0,0,2,97.07,6.49,7.24,0.44,7.88,8.55,7.82,7.25,7.41
"2022-04-15 03:00:00",183,4128,102350,0,2,0,0,0,1,97.84,5.91,6.47,0.18,7.41,7.88,6.94,6.91,6.87
"2022-04-15 04:00:00",183,498,102350,0,6,0,0,0,15,97.15,5.13,5.89,0.33,7.91,7.93,7.41,7.33,7.44
"2022-04-15 05:00:00",190,4000,102400,0,7,0,0,0,6,97.44,4.60,5.16,0.20,7.97,8.03,7.91,7.41,7.52
"2022-04-15 06:00:00",355,4000,102440,1,7,0,0,0,5,89.35,4.63,4.89,2.52,10.09,10.15,9.15,8.15,8.89
"2022-04-15 07:00:00",176,2078,102517,1,5,0,0,0,15,90.38,3.66,5.19,0.42,9.67,10.09,9.67,7.92,9.44
"2022-04-15 08:00:00",184,4000,102524,1,7,0,0,0,4,85.94,4.37,4.74,1.21,10.59,10.59,9.67,8.07,10.37
"2022-04-15 09:00:00",199,4277,102560,2,3,0,0,0,1,81.89,5.64,5.78,1.89,11.65,11.68,10.59,8.33,11.06
"2022-04-15 10:00:00",209,5556,102570,2,3,0,0,0,1,78.88,5.72,5.90,2.07,12.70,12.72,11.65,8.76,12.07
"2022-04-15 11:00:00",213,7121,102570,3,3,0,0,0,1,75.47,5.59,5.67,2.26,13.62,13.63,12.70,9.01,12.92
"2022-04-15 12:00:00",207,11098,102520,3,8,0,0,0,8,69.49,7.20,7.70,4.17,15.67,15.71,14.60,9.89,14.03
"2022-04-15 13:00:00",219,13958,102563,3,7,0,0,0,4,67.09,7.51,7.51,3.48,15.69,15.69,15.67,9.37,14.36
"2022-04-15 14:00:00",225,18910,102610,2,7,0,0,0,3,70.66,6.11,6.41,3.09,15.39,15.69,15.37,9.81,14.30
"2022-04-15 15:00:00",231,15326,102622,2,7,0,0,0,3,76.20,6.03,6.09,2.83,14.41,15.39,14.40,9.90,13.46
"2022-04-15 16:00:00",235,16839,102640,2,8,0,0,0,7,77.77,5.18,5.90,2.42,14.05,14.41,14.03,9.86,13.33
"2022-04-15 17:00:00",243,16600,102660,1,8,0,0,0,6,81.72,4.28,4.89,1.84,13.55,14.05,13.54,10.13,13.21
"2022-04-15 18:00:00",263,24120,102650,1,7,0,0,0,5,77.97,4.12,4.92,1.85,13.47,14.06,13.47,9.46,13.04
"2022-04-15 19:00:00",248,29785,102705,1,7,0,0,0,4,83.02,3.62,4.11,0.51,12.59,13.47,12.57,9.51,12.68
"2022-04-15 20:00:00",252,24082,102732,0,7,0,0,0,3,91.84,4.19,4.46,0.23,9.89,12.59,9.89,8.30,9.67
"2022-04-15 21:00:00",235,19586,102738,0,0,0,0,0,0,95.66,3.12,3.40,0.39,8.50,9.89,8.46,7.55,8.13
"2022-04-15 22:00:00",218,17301,102770,0,0,0,0,0,1,96.64,2.79,3.41,0.17,7.81,8.50,7.70,7.05,7.33
"2022-04-15 23:00:00",195,8708,102800,0,0,0,0,0,1,97.42,3.20,3.78,0.20,7.65,7.81,7.51,7.07,7.16
"2022-04-16 00:00:00",253,8140,102770,0,8,0,0,0,9,98.74,4.63,4.68,0.00,8.34,8.43,6.45,7.87,7.94
"2022-04-16 01:00:00",210,9548,102793,0,8,0,0,0,8,98.46,4.01,5.09,0.30,8.11,8.34,7.88,7.65,7.68
"2022-04-16 02:00:00",246,11381,102814,0,7,0,0,0,4,97.49,4.41,4.41,0.63,8.51,8.55,8.11,7.97,8.13
"2022-04-16 03:00:00",188,5252,102805,0,8,0,0,0,9,97.94,3.08,3.97,0.14,8.41,8.57,8.32,8.00,8.01
"2022-04-16 04:00:00",147,4000,102790,0,8,0,0,0,10,97.94,2.88,3.34,0.12,8.22,8.41,8.08,7.85,7.80
"2022-04-16 05:00:00",126,4000,102800,0,7,0,0,0,7,98.62,2.66,2.97,0.24,8.36,8.39,8.22,8.08,7.97
"2022-04-16 06:00:00",0,4040,102840,1,8,0,0,0,11,98.63,1.54,2.16,0.21,8.58,9.09,8.52,8.09,8.21
"2022-04-16 07:00:00",113,4953,102845,1,8,0,0,0,10,96.69,2.18,2.55,0.38,8.97,8.98,8.58,8.21,8.65
"2022-04-16 08:00:00",121,6910,102824,2,7,0,0,0,3,91.87,3.35,3.59,0.68,10.35,10.38,8.97,8.76,10.19
"2022-04-16 09:00:00",123,7925,102821,2,3,0,0,0,0,83.70,3.67,3.78,1.16,12.39,12.40,10.35,9.34,12.32
"2022-04-16 10:00:00",146,8705,102830,3,3,0,0,0,0,78.41,5.09,5.09,1.98,14.08,14.11,12.39,9.96,13.64
"2022-04-16 11:00:00",162,9050,102820,4,3,0,0,0,0,70.87,6.74,6.74,2.80,15.74,15.75,14.08,10.01,14.83
"2022-04-16 12:00:00",185,14414,102770,5,3,0,0,0,1,58.73,9.26,9.26,5.40,17.27,17.28,16.23,8.93,14.75
"2022-04-16 13:00:00",183,23615,102773,4,3,0,0,0,0,57.22,9.15,9.15,3.72,17.69,17.70,17.27,8.88,16.03
"2022-04-16 14:00:00",179,20355,102768,3,3,0,0,0,0,57.22,8.58,8.77,3.62,18.22,18.24,17.69,9.33,16.63
"2022-04-16 15:00:00",176,18064,102746,3,3,0,0,0,0,58.75,8.84,8.84,3.67,18.25,18.28,18.22,9.71,16.68
"2022-04-16 16:00:00",175,18278,102710,2,1,0,0,0,0,60.08,8.47,8.96,3.48,17.97,18.25,17.96,9.77,16.55
"2022-04-16 17:00:00",173,17029,102690,1,3,0,0,0,0,63.58,7.78,8.50,2.87,17.12,17.97,17.11,9.84,16.12
"2022-04-16 18:00:00",183,20318,102650,1,7,0,0,0,4,57.19,6.69,7.10,3.34,16.94,17.67,16.91,8.21,15.49
"2022-04-16 19:00:00",193,16545,102675,1,7,0,0,0,4,66.08,7.25,7.55,1.49,15.18,16.94,15.18,8.61,14.93
"2022-04-16 20:00:00",168,12556,102736,0,2,0,0,0,0,77.22,6.02,7.58,1.30,12.63,15.18,12.62,8.45,12.46
"2022-04-16 21:00:00",172,12560,102739,0,2,0,0,0,0,79.23,6.70,7.42,1.46,11.54,12.63,11.48,7.85,11.23
"2022-04-16 22:00:00",174,13651,102750,0,2,0,0,0,0,78.60,6.67,7.50,1.53,10.90,11.54,10.88,7.16,10.40
"2022-04-16 23:00:00",171,15144,102720,0,7,0,0,0,5,78.56,6.79,7.82,1.64,10.34,10.90,10.23,6.65,9.69
"2022-04-17 00:00:00",168,15416,102620,0,7,0,0,0,4,75.42,5.56,8.02,4.63,11.05,11.08,10.85,6.63,8.90
"2022-04-17 01:00:00",171,17795,102580,0,7,0,0,0,4,72.83,8.72,8.72,3.96,10.79,11.05,10.79,5.93,9.01
"2022-04-17 02:00:00",145,17347,102522,0,7,0,0,0,3,77.39,6.00,7.11,1.69,9.43,10.79,9.28,5.52,8.72
"2022-04-17 03:00:00",124,14286,102457,0,7,0,0,0,4,82.56,5.22,7.33,0.91,8.08,9.43,8.07,5.20,7.54
"2022-04-17 04:00:00",110,14114,102390,0,7,0,0,0,5,81.88,5.78,5.81,1.42,7.85,8.08,7.67,4.88,7.24
"2022-04-17 05:00:00",106,12546,102330,0,7,0,0,0,5,84.41,5.44,5.60,1.25,7.39,7.85,7.30,4.88,6.76
"2022-04-17 06:00:00",90,12664,102250,1,7,0,0,0,4,80.61,5.14,6.22,1.65,6.90,7.28,6.52,3.54,5.93
"2022-04-17 07:00:00",96,12412,102188,1,7,0,0,0,5,78.59,4.60,4.89,0.26,7.79,7.80,6.90,4.11,7.30
"2022-04-17 08:00:00",124,13536,102148,2,7,0,0,0,4,73.52,6.31,6.31,1.16,9.85,9.85,7.79,5.14,9.53
"2022-04-17 09:00:00",129,13873,102092,3,7,0,0,0,4,68.11,6.39,6.89,2.08,12.73,12.77,9.85,6.65,12.07
"2022-04-17 10:00:00",153,14817,102010,3,7,0,0,0,4,62.38,8.42,8.42,3.11,14.89,14.92,12.73,7.37,13.63
"2022-04-17 11:00:00",162,14148,101930,4,7,0,0,0,5,60.18,9.46,9.46,3.97,15.64,15.66,14.89,7.58,13.91
"2022-04-17 12:00:00",180,14182,101850,4,7,0,0,0,4,58.98,10.80,10.80,4.78,16.38,16.39,15.85,8.15,14.22
"2022-04-17 13:00:00",183,14639,101800,4,7,0,0,0,4,56.32,9.61,9.61,3.20,16.75,16.79,16.38,7.76,15.35
"2022-04-17 14:00:00",204,13990,101748,3,3,0,0,0,0,55.67,9.06,9.28,3.53,16.94,17.20,16.75,7.75,15.35
"2022-04-17 15:00:00",215,9658,101724,2,7,0,0,0,4,67.06,8.51,9.37,3.56,15.38,16.94,15.35,9.05,13.97
"2022-04-17 16:00:00",227,5580,101740,2,7,0,0,0,11,78.76,9.19,9.37,4.17,13.06,15.38,13.05,9.14,11.33
"2022-04-17 17:00:00",234,4496,101740,1,15,1,0,0,85,87.11,9.34,9.40,3.90,11.14,13.06,11.13,8.78,9.35
"2022-04-17 18:00:00",221,4000,101640,1,14,2,0,0,73,97.54,6.17,7.20,2.88,10.54,11.26,10.49,9.88,9.20
"2022-04-17 19:00:00",220,20095,101673,1,15,2,1,0,89,95.09,7.30,8.24,1.77,10.04,10.54,10.01,9.01,9.45
"2022-04-17 20:00:00",222,31548,101694,0,13,1,0,0,61,95.09,9.42,10.05,2.63,9.43,10.04,9.41,8.39,8.08
"2022-04-17 21:00:00",228,22080,101725,0,7,0,0,0,9,94.97,9.55,9.80,3.27,9.16,9.43,9.15,8.10,7.36
